HitRate@10_rel2,HitRate@5_rel1plus,HitRate@5_rel2,Judged@10,Judged@20,Judged@30,Judged@5,MRR@10_rel1plus,MRR@10_rel2,Precision@5_rel1plus,Precision@5_rel2,graded_nDCG@10,pooled_Recall@10_rel1plus,pooled_Recall@10_rel2,pooled_Recall@20_rel1plus,pooled_Recall@20_rel2,pooled_Recall@5_rel1plus,pooled_Recall@5_rel2,query_id,retriever
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45846608015576257,0.047619047619047616,1.0,0.047619047619047616,1.0,0.047619047619047616,1.0,DEV0096,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45846608015576257,0.043478260869565216,1.0,0.043478260869565216,1.0,0.043478260869565216,1.0,DEV0097,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.17735889013007314,0.043478260869565216,1.0,0.043478260869565216,1.0,0.043478260869565216,1.0,DEV0097,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45846608015576257,0.043478260869565216,1.0,0.043478260869565216,1.0,0.043478260869565216,1.0,DEV0097,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.41235173674195585,0.0625,0.3333333333333333,0.0625,0.3333333333333333,0.0625,0.3333333333333333,DEV0098,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.2,0.2,0.14673120006323176,0.03125,0.3333333333333333,0.03125,0.3333333333333333,0.03125,0.3333333333333333,DEV0098,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.3846327888273884,0.0625,0.3333333333333333,0.0625,0.3333333333333333,0.0625,0.3333333333333333,DEV0098,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6638790550231813,0.14285714285714285,1.0,0.14285714285714285,1.0,0.09523809523809523,1.0,DEV0099,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6638790550231813,0.14285714285714285,1.0,0.19047619047619047,1.0,0.09523809523809523,1.0,DEV0099,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6654119861295503,0.14285714285714285,1.0,0.19047619047619047,1.0,0.09523809523809523,1.0,DEV0099,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.7460798624977859,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,DEV0100,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6268451902108538,0.08333333333333333,1.0,0.08333333333333333,1.0,0.08333333333333333,1.0,DEV0100,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.7134411368159976,0.16666666666666666,1.0,0.16666666666666666,1.0,0.125,1.0,DEV0100,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0101,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0101,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0101,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.47965506954306864,0.1111111111111111,1.0,0.2222222222222222,1.0,0.1111111111111111,1.0,DEV0102,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0102,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.3026286548261086,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,DEV0102,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,DEV0103,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0103,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0103,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.22923304007788128,0.07142857142857142,1.0,0.14285714285714285,1.0,0.07142857142857142,1.0,DEV0104,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0104,dense
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.0,0.0,0.1446299454867737,0.07142857142857142,1.0,0.07142857142857142,1.0,0.0,0.0,DEV0104,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0105,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.2,0.30655488298059147,0.2,0.5,0.2,0.5,0.2,0.5,DEV0105,dense
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.1666829188108014,0.2,0.5,0.2,0.5,0.0,0.0,DEV0105,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,DEV0106,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0106,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0106,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5110489437350342,0.125,0.6666666666666666,0.3125,1.0,0.125,0.6666666666666666,DEV0107,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.3846327888273884,0.125,0.3333333333333333,0.25,0.3333333333333333,0.125,0.3333333333333333,DEV0107,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.5442137118571473,0.1875,0.6666666666666666,0.1875,0.6666666666666666,0.1875,0.6666666666666666,DEV0107,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.0,0.0,0.0,0.04041613692242317,0.1,0.0,0.1,0.0,0.0,0.0,DEV0108,bm25
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.1666829188108014,0.2,0.0,0.2,0.0,0.1,0.0,DEV0108,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.2,0.0,0.0551766108408796,0.1,0.0,0.3,0.0,0.1,0.0,DEV0108,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0109,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0109,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0109,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8262346571285599,0.5,1.0,0.5,1.0,0.5,1.0,DEV0110,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8262346571285599,0.5,1.0,0.5,1.0,0.5,1.0,DEV0110,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8262346571285599,0.5,1.0,0.5,1.0,0.5,1.0,DEV0110,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.19217418433815744,0.045454545454545456,0.5,0.09090909090909091,1.0,0.045454545454545456,0.5,DEV0111,bm25
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.0,0.0,0.12124841076726951,0.045454545454545456,0.5,0.045454545454545456,0.5,0.0,0.0,DEV0111,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3843483686763149,0.045454545454545456,0.5,0.045454545454545456,0.5,0.045454545454545456,0.5,DEV0111,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6091501219719047,0.3333333333333333,1.0,0.3333333333333333,1.0,0.16666666666666666,0.5,DEV0112,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0112,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.17673857603407106,0.16666666666666666,0.5,0.3333333333333333,1.0,0.16666666666666666,0.5,DEV0112,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.5891125087409779,0.5,0.5,0.5,0.5,0.5,0.5,DEV0113,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0113,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.3791992957828985,0.5,0.5,0.5,0.5,0.25,0.5,DEV0113,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8318212278275656,0.4166666666666667,1.0,0.4166666666666667,1.0,0.3333333333333333,1.0,DEV0114,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7967069642810004,0.4166666666666667,1.0,0.4166666666666667,1.0,0.3333333333333333,1.0,DEV0114,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.856016236855223,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,DEV0114,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3843483686763149,0.09090909090909091,0.5,0.09090909090909091,0.5,0.09090909090909091,0.5,DEV0115,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0115,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.19217418433815744,0.09090909090909091,0.5,0.09090909090909091,0.5,0.09090909090909091,0.5,DEV0115,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.24153350098894139,0.2,0.5,0.2,0.5,0.2,0.5,DEV0116,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0116,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.18687582579751782,0.2,0.5,0.2,0.5,0.2,0.5,DEV0116,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0117,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.054436304265575074,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,DEV0117,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,DEV0117,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0118,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0118,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0118,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0119,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0119,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0119,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0120,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0120,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0120,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0121,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0121,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0121,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.33572000386690537,0.14285714285714285,1.0,0.2857142857142857,1.0,0.14285714285714285,1.0,DEV0122,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2660518084355033,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,DEV0122,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5321036168710066,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,DEV0122,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0123,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0123,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0123,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0124,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0124,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0124,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0125,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0125,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0125,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.4,0.2,0.3392818391733262,0.25,0.5,0.5,0.5,0.16666666666666666,0.5,DEV0126,bm25
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,0.0,0.11110159443698248,0.08333333333333333,0.5,0.25,0.5,0.0,0.0,DEV0126,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6,0.0,0.19445241708371516,0.25,0.0,0.4166666666666667,0.5,0.25,0.0,DEV0126,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.2,0.43649137106204394,0.2727272727272727,1.0,0.2727272727272727,1.0,0.18181818181818182,1.0,DEV0127,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.0,0.0,0.0,0.04820998182892457,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,DEV0127,dense
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.4,0.0,0.4020640170950242,0.2727272727272727,1.0,0.36363636363636365,1.0,0.18181818181818182,0.0,DEV0127,hybrid
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.6,0.0,0.3698523890230787,0.3333333333333333,0.5,0.3333333333333333,0.5,0.25,0.0,DEV0128,bm25
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.17375200665068735,0.16666666666666666,0.0,0.25,0.5,0.08333333333333333,0.0,DEV0128,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.24936453365937447,0.25,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,DEV0128,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0129,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0129,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0129,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0130,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0130,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0130,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0131,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0131,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0131,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0370338648123275,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,DEV0132,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.04563588375858239,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,DEV0132,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,DEV0132,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0133,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,DEV0133,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0133,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0134,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0134,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0134,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0135,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0135,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0135,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0136,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,DEV0136,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0136,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.2674954134102634,0.17391304347826086,0.0,0.2608695652173913,0.5,0.08695652173913043,0.0,DEV0137,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0370338648123275,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,DEV0137,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2,0.0,0.12353764814221466,0.08695652173913043,0.0,0.21739130434782608,0.5,0.043478260869565216,0.0,DEV0137,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.5729659137991762,0.23809523809523808,0.5,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.3333333333333333,DEV0138,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.47731707996665473,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.3333333333333333,DEV0138,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6193893995077807,0.23809523809523808,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.5,DEV0138,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.03448238301938953,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,DEV0139,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.25,0.0,0.0,DEV0139,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,DEV0139,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,0.6589198696879323,0.375,1.0,0.375,1.0,0.3125,1.0,DEV0140,bm25
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.6,0.0,0.3224786177542895,0.25,0.5,0.3125,0.5,0.1875,0.0,DEV0140,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8,0.2,0.6090334444844051,0.375,1.0,0.375,1.0,0.25,0.5,DEV0140,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0141,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0141,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0141,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0142,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.060833077212963056,0.2,0.0,0.4,0.0,0.0,0.0,DEV0142,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0142,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0143,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0143,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0143,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.47414620925857,0.5,1.0,0.8333333333333334,1.0,0.16666666666666666,1.0,DEV0144,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0144,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.2,0.2,0.2435647408701008,0.16666666666666666,1.0,0.5,1.0,0.16666666666666666,1.0,DEV0144,hybrid
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.1,0.2,0.0,0.21191408903644446,0.3,0.5,0.3,0.5,0.1,0.0,DEV0145,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,DEV0145,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.08420267967727883,0.2,0.0,0.3,0.5,0.0,0.0,DEV0145,hybrid
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1369076512757472,0.0625,0.5,0.0625,0.5,0.0,0.0,DEV0146,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0146,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5,0.0,0.0,DEV0146,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.3949125292869457,0.15789473684210525,0.25,0.2631578947368421,0.5,0.15789473684210525,0.25,DEV0147,bm25
