system_id,query_id,graded_nDCG@10,MRR@10_rel2,pooled_Recall@10_rel2,HitRate@5_rel2,Judged@5,Judged@10,Judged@20,Judged@30,Wrong-Dialect@5,Wrong-Version@5,Unknown-Version@5,Unresolved-Current@5
hybrid_rrf_dialect_aware_v1,DEV0108,0.14150806318080314,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0109,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0110,0.8262346571285599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0111,0.3843483686763149,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0112,0.17673857603407106,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0113,0.5693284686396406,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0114,0.856016236855223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0115,0.19217418433815744,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0116,0.20804563373066753,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0117,0.046004014040457224,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0119,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0121,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0122,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0123,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0124,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0126,0.31015280483980445,0.1111111111111111,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0127,0.4125509031731619,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0128,0.3758326912628032,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0129,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0130,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0131,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0132,0.03856679591869644,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0135,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0136,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0137,0.12353764814221466,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0138,0.6193893995077807,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0139,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0140,0.6090334444844051,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0141,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0142,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0144,0.3575266129715145,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0145,0.08420267967727883,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0146,0.12124841076726951,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0147,0.6660387120664654,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0148,0.06526788426294015,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0149,0.2781491965442198,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0150,0.45837185809282255,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0151,0.5991689570583907,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0152,0.42138223348864234,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_dialect_aware_v1,DEV0153,0.35226342086502166,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0154,0.054436304265575074,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0155,0.4988734026085959,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0156,0.13180047901209685,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0157,0.19201934156760742,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0158,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0159,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0160,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,0.2
hybrid_rrf_dialect_aware_v1,DEV0161,0.17001443401768598,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0162,0.7959761332981399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0163,0.24207625393180188,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,0.2
hybrid_rrf_dialect_aware_v1,DEV0164,0.44840643012236736,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0165,0.28559389665419616,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
hybrid_rrf_dialect_aware_v1,DEV0166,0.6958901039922536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4
hybrid_rrf_dialect_aware_v1,DEV0167,0.33572000386690537,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0168,0.061851970052338466,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.4
hybrid_rrf_dialect_aware_v1,DEV0169,0.3172185051929771,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0170,0.7056164852665182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0171,0.6971139216378669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4
hybrid_rrf_dialect_aware_v1,DEV0172,0.6615385033462712,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0173,0.3794044728102862,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0174,0.4432600033677825,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0175,0.7317909971201833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0176,0.19699749932954366,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0177,0.31502526909856676,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0178,0.28927454024597066,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0179,0.3991296834144735,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.4
hybrid_rrf_dialect_aware_v1,DEV0180,0.053295007727007626,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4
hybrid_rrf_dialect_aware_v1,DEV0181,0.61453039981244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0182,0.5844153148080933,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0183,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_dialect_aware_v1,DEV0185,0.12978123457729213,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0186,0.5066866773502617,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.2,0.0
hybrid_rrf_dialect_aware_v1,DEV0187,0.3113803709323931,0.2,0.75,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0188,0.05678321597055935,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0
hybrid_rrf_dialect_aware_v1,DEV0189,0.20789087159033523,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0190,0.5348770935150564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.2
hybrid_rrf_dialect_aware_v1,DEV0191,0.32852375469691786,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0192,0.5805312878184382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0193,0.11110159443698248,0.1,0.5,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0194,0.5638861883699272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0195,0.7260062664908333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0196,0.38205506679646883,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0197,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_dialect_aware_v1,DEV0198,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_dialect_aware_v1,DEV0199,0.4568625914789285,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
hybrid_rrf_dialect_aware_v1,DEV0200,0.6268451902108538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0201,0.3843483686763149,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0202,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0203,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0204,0.38981673863211175,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0205,0.7058281230519735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0206,0.7337495705923308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0207,0.5598980768786559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0208,0.2479825875759526,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0209,0.6909032516569064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0210,0.39358515110118686,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0211,0.6516308771319523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0212,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0213,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0214,0.4655121707617587,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0215,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0216,0.15282202671858752,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0217,0.5129023844213377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0218,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0219,0.5545469502458975,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0220,0.3436961952391225,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0221,0.1385939143935568,0.14285714285714285,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0222,0.6217880337057424,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0223,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0224,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0225,0.33214337658804427,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0226,0.7878483464942911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0227,0.47685328247565534,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0228,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0229,0.6062493248765826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0230,0.6045670186002325,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0231,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0232,0.06581686446496139,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0233,0.3656709043328411,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0234,0.16223682812281054,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0235,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0236,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0237,0.24249682153453903,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0238,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0239,0.17087699859696892,0.1111111111111111,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0240,0.29428722750101266,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0241,0.19699749932954366,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0242,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0243,0.22923304007788128,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0244,0.20789087159033523,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0245,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0246,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0247,0.4664203837048065,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0248,0.4880859317325921,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0249,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_dialect_aware_v1,DEV0250,0.16330891279672524,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0003,0.17549260403174352,0.125,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0004,0.19956484170723676,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0005,0.2562322457842099,0.14285714285714285,0.5,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0006,0.10329510265431384,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0007,0.2743228840670568,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0008,0.5124644915684198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0009,0.14493049477865402,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0010,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0011,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0012,0.5192991898050929,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0013,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0014,0.5039082691907902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0015,0.8262346571285599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0016,0.06861525930873397,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0017,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0018,0.16449660988179526,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0019,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0020,0.5276538572287072,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0021,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0022,0.6438747272279486,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0023,0.6336011675129996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0024,0.15282202671858752,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0025,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0026,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0027,0.5094067557286251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0028,0.47965506954306864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0029,0.17735889013007314,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0030,0.3944480927244278,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0031,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0032,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0033,0.205945969445062,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0034,0.2892598909735474,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0035,0.2892598909735474,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0036,0.32485777735076526,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
